userId,num_hotels_reviewed,num_ratings
SooJung,1,1
Emi,1,1
Bonnie,1,1
Arvind,1,1
Nghiep,1,1
sangmoo,1,1
MENGYUE,1,1
Mạc,1,1
펀맨,1,1
ELLIOTT,1,1
Rebekah,1,1
혜영,1,1
Oh,1,1
sugyeong,1,1
혜원,1,1
FUNG,1,1
Golovachev,1,1
TaeYoung,1,1
Yatin,1,1
Shinobu,1,1
FUMIE,1,1
Kyudong,1,1
Kyeol,1,1
tikkam,1,1
NALA,1,1
HwiSeok,1,1
KangYoung,1,1
JYOTINDRA,1,1
Tasmyn,1,1
semyung,1,1
홍구구,1,1
BATO,1,1
Youngmi,1,1
hongthu,1,1
HEESOO,1,1
Heera,1,1
Colin,1,1
Mooka,1,1
Hongsung,1,1
Mario,1,1
Brendon,1,1
SHIDING,1,1
Marko,1,1
Mira,1,1
ANDREY,1,1
sj,1,1
Nikolaos,1,1
seoie,1,1
Jiari,1,1
Yelim,1,1
JAESEON,1,1
GEEHONG,1,1
la,1,1
임기,1,1
hakim,1,1
Prakkod,1,1
ömer,1,1
MINJU,1,1
liming,1,1
Saner,1,1
Elgan,1,1
HYUNKI,1,1
Hyungju,1,1
백,1,1
sukanda,1,1
YEONSOO,1,1
Matt,1,1
ailee,1,1
조민지,1,1
TRIẾT,1,1
YOUNGIN,1,1
Hyungyu,1,1
olivier,1,1
Suzanne,1,1
yoshiyuki,1,1
YUAN,1,1
Fay,1,1
CLARK,1,1
Gökhan,1,1
JinHyeok,1,1
thierry,1,1
Saemi,1,1
Juan,1,1
Viktoriia,1,1
Junhai,1,1
Jelmer,1,1
Trăm,1,1
TRUC,1,1
규혜,1,1
DAYEON,1,1
El,1,1
caroline,1,1
hyungu,1,1
SAM,1,1
Hyun-woo,1,1
Ms,1,1
ELMER,1,1
Ubin,1,1
Margie,1,1
Jianhua,1,1
tìm,1,1
Garyeong,1,1
YEONCHAE,1,1
jungah,1,1
SUNGYOUL,1,1
HYEONJOUNG,1,1
Kseniia,1,1
Izanzarita,1,1
Hyosik,1,1
Sangeun,1,1
김승환,1,1
EVGENIY,1,1
JAYMES,1,1
jinsook,1,1
marina,1,1
Thiêm,1,1
Angus,1,1
TA,1,1
Seongmi,1,1
meihsiu,1,1
Ba,1,1
선민,1,1
Happi,1,1
rachanon,1,1
Jieon,1,1
성현,1,1
CHẤN,1,1
Seowon,1,1
영화,1,1
Cap,1,1
TẠ,1,1
shinwha,1,1
Inchul,1,1
ALICE,1,1
Yoojin,1,1
VISANOU,1,1
Tuyển,1,1
디,1,1
Hyungseok,1,1
Nfÿc,1,1
hyeonjeong,1,1
JAEDUG,1,1
Siriwan,1,1
jisung,1,1
ross,1,1
SHINJAE,1,1
김성은,1,1
kyuhwan,1,1
Glen,1,1
Dayoung,1,1
YINGYI,1,1
Gregir,1,1
Angela,1,1
cheahwa,1,1
joohee,1,1
교은,1,1
daum,1,1
Beth,1,1
HIU,1,1
민진,1,1
junghee,1,1
SUJEONG,1,1
빈,1,1
PALLY,1,1
heaseung,1,1
gwiyeong,1,1
tjkara,1,1
Marvin,1,1
Guangzhi,1,1
jongyun,1,1
Aiji,1,1
Joonsang,1,1
HYEONJU,1,1
shina,1,1
Minjoung,1,1
Okin,1,1
Mì,1,1
daphny,1,1
JEONGHYUN,1,1
Tuye,1,1
ttlien,1,1
Samir,1,1
MoShi,1,1
TAKESHI,1,1
Idan,1,1
Juwon,1,1
Magnolia,1,1
hyeyoon,1,1
Woam,1,1
Artemii,1,1
Ricardo,1,1
SOOHYE,1,1
기훈,1,1
Dongshuo,1,1
Migyeong,1,1
Nhựt,1,1
역사,1,1
Jens-Joachim,1,1
Claudia,1,1
jinsan,1,1
DONGYEOP,1,1
dietmar,1,1
ioku,1,1
SEONGMO,1,1
Andrii,1,1
Ho-young,1,1
isao,1,1
Hyeran,1,1
Erick,1,1
Tomohiro,1,1
Sheh,1,1
Lennart,1,1
Tínhz,1,1
KEEHONG,1,1
MINGYOUNG,1,1
KyungJong,1,1
Lysa,1,1
Vũ,1,1
Stella,1,1
Jin-young,1,1
ching,1,1
YULIM,1,1
BAU,1,1
GOD,1,1
Mnd,1,1
gerard,1,1
RUMIKO,1,1
PHILLIP,1,1
Koob,1,1
Machsankhans,1,1
Aloha,1,1
Minsu,1,1
HyungGi,1,1
Wicky,1,1
해주,1,1
Tuệ,1,1
Doanh,1,1
Abdulghani,1,1
Seombee,1,1
Chaweewan,1,1
Anjali,1,1
mengting,1,1
CHOROK,1,1
Byungyong,1,1
Asyraf,1,1
DASEUL,1,1
MUBIRU,1,1
Harper,1,1
JUNGHO,1,1
Pentti,1,1
KWANGHOON,1,1
Đường,1,1
Taegeon,1,1
elle,1,1
Tatsuya,1,1
Nhanh,1,1
Galvin,1,1
EONJUNG,1,1
MUN,1,1
Jusuk,1,1
wade,1,1
Myeongha,1,1
광순,1,1
HSIAO,1,1
Asmita,1,1
WONJAE,1,1
Suhwa,1,1
fariha,1,1
SANGUN,1,1
byoungjun,1,1
sungkuk,1,1
Jyenel,1,1
Katy,1,1
Đá,1,1
yash,1,1
um,1,1
Gyudae,1,1
Phyllis,1,1
Kyujong,1,1
김의진,1,1
NAMHEE,1,1
Soren,1,1
KOSHIN,1,1
Alwyn,1,1
VÂN,1,1
힝이,1,1
matti,1,1
ZHUOFAN,1,1
sunha,1,1
31.,1,1
ran,1,1
ray,1,1
EUNHEE,1,1
tia,1,1
Fang,1,1
insub,1,1
HWON,1,1
Hsamudin,1,1
Yueun,1,1
Naoto,1,1
KIMIYO,1,1
Toru,1,1
Kostya,1,1
세희,1,1
太樹,1,1
JANGGYU,1,1
Adrelia,1,1
namhee,1,1
Khói,1,1
CHUQIAN,1,1
jonah,1,1
Yuxi,1,1
ĐĂNG,1,1
HELENE,1,1
trọng,1,1
Anup,1,1
병걸,1,1
Zengshiting,1,1
AbdulSami,1,1
TAEHOON,1,1
HIROYASU,1,1
HYOWON,1,1
EUNSU,1,1
Hyungon,1,1
PHUA,1,1
gwangtae,1,1
Tinh,1,1
sheng,1,1
Yoke,1,1
sreejith,1,1
jungku,1,1
Wonyoung,1,1
MAY,1,1
SEON,1,1
Ed,1,1
Vượng,1,1
Gil,1,1
KyungMin,1,1
Viết,1,1
Pataradorn,1,1
원석,1,1
Komal,1,1
ZHI,1,1
Yenny,1,1
민식,1,1
gwangu,1,1
XYU,1,1
HB,1,1
Mahesh,1,1
mau,1,1
Aron,1,1
Thin,1,1
Kylie,1,1
secret,1,1
Kyuho,1,1
경화,1,1
daewon,1,1
Frederique,1,1
Vhpk,1,1
junseok,1,1
JeongWoo,1,1
Carole,1,1
TAKAKO,1,1
채윤,1,1
Murugaraj,1,1
hữu,1,1
Tầm,1,1
Tieu,1,1
Nalke,1,1
Trynh,1,1
jessie,1,1
JEONGYONG,1,1
Tyson,1,1
Hyungkyoo,1,1
fei,1,1
Shae,1,1
솔,1,1
Vietnam,1,1
Piyachat,1,1
YUKA,1,1
XuanAnh,1,1
seunghui,1,1
Stefano,1,1
Steffen,1,1
LI-CHIEH,1,1
Cameron,1,1
jiseung,1,1
Seokmin,1,1
Gladys,1,1
Ron,1,1
HEEJOO,1,1
Byung,1,1
MIJU,1,1
saco222,1,1
Kazuya,1,1
수현,1,1
SuJeong,1,1
Tog,1,1
minha,1,1
Kanae,1,1
Salawati,1,1
dae-sik,1,1
kwangwoon,1,1
Chon,1,1
Bernhard,1,1
jeungah,1,1
he,1,1
TAIMIN,1,1
Myungmi,1,1
Hyukju,1,1
natalie,1,1
Kanoklak,1,1
su-yeon,1,1
HYUNGJU,1,1
JeongHyeon,1,1
Stacia,1,1
hwang,1,1
BÁ,1,1
Muk,1,1
Meruyet,1,1
VIỆT,1,1
승현,1,1
changsu,1,1
eunuie,1,1
Trắc,1,1
yongkyun,1,1
GEONHOO,1,1
Romeo,1,1
Mong,1,1
HỮU,1,1
thành,1,1
켓몬,1,1
KAILI,1,1
họa,1,1
Магомед,1,1
Chanhee,1,1
Ramah,1,1
VIZJAK,1,1
Preethi,1,1
ou,1,1
jongwook,1,1
JayoungThe,1,1
Sik,1,1
Nant,1,1
Volodymyr,1,1
kona,1,1
Narakorn,1,1
Lode,1,1
Sanghwa,1,1
Nakwoo,1,1
Yuh,1,1
희,1,1
Lyi,1,1
예서,1,1
JUNGIN,1,1
hyekyoung,1,1
mo,1,1
Liudmila,1,1
Merri,1,1
Minsun,1,1
SeungHyun,1,1
nguyentanphuong1968,1,1
BÙI,1,1
INYONG,1,1
Kyungha,1,1
